"Institution Name","City","State","movingAverage_cases","UGDS"
"","Worcester, MA","Gas Supply",0,5144.99
"","Baltimore, MD","Gas Supply",0,7341.62
"","Frederick, MD","Gas Supply",0,7286.6
"","Lewiston, ME","Gas Supply",0,4565.94
"","Portland, ME","Gas Supply",0,5781.67
"","Detroit, MI","Gas Supply",0,6926.36
"","Flint, MI","Gas Supply",0,8697.07
"","Grand Rapids, MI","Gas Supply",0,5030.65
"","Warren, MI","Gas Supply",0,4514.4
"","Minneapolis, MN","Gas Supply",0,8581.12
"","St. Paul, MN","Gas Supply",0,7119
"","Kansas City, MO","Gas Supply",0,6564.27
"","St. Louis, MO","Gas Supply",0,6280.6
"","Gulfport, MS","Gas Supply",0,10776
"","Jackson, MS","Gas Supply",0,3647.59
"","Billings, MT","Gas Supply",0,3880.18
"","Missoula, MT","Gas Supply",0,3876.79
"","Charlotte, NC","Gas Supply",0,8163.96
"","Durham, NC","Gas Supply",0,3871.16
"","Greensboro, NC","Gas Supply",0,4321.5
"","Raleigh, NC","Gas Supply",0,4531.44
"","Bismarck, ND","Gas Supply",0,5080.89
"","Fargo, ND","Gas Supply",0,6022.56
"","Lincoln, NE","Gas Supply",2.31682532891218,4207.05
"","Omaha, NE","Gas Supply",4.66224678999463,6315.41
"","Manchester, NH","Gas Supply",0,4210.3
"","Nashua, NH","Gas Supply",0,3739.94
"","Albuquerque, NM","Gas Supply",0,3750.4
"","Las Cruces, NM","Gas Supply",6.39123261062704,3624.34
"","Las Vegas, NV","Gas Supply",0,5534.99
"","Reno, NV","Gas Supply",0,5113.63
"","Buffalo, NY","Gas Supply",0.0608117435062634,8041.21
"","New York, NY","Gas Supply",0,15617.31
"","Rochester, NY","Gas Supply",0,9338.01
"","Syracuse, NY","Gas Supply",0,7978.33
"","Yonkers, NY","Gas Supply",0,10360.68
"","Akron, OH","Gas Supply",0,5690.64
"","Cincinnati, OH","Gas Supply",0,7433.71
"","Cleveland, OH","Gas Supply",0,9149.04
"","Columbus, OH","Gas Supply",0,6640.53
"","Dayton, OH","Gas Supply",0,5923.53
"","Toledo, OH","Gas Supply",0,5693.94
"","Oklahoma, OK","Gas Supply",0,3703.08
"","Tulsa, OK","Gas Supply",0,4291.09
"","Eugene, OR","Gas Supply",0,5796.28
"","Portland, OR","Gas Supply",0,6768.18
"","Salem, OR","Gas Supply",0,4408.25
"","Philadelphia, PA","Gas Supply",3.95589326448099,8342.49
"","Pittsburgh, PA","Gas Supply",0,8347.7
"","Providence, RI","Gas Supply",0,5871.57
"","Warwick, RI","Gas Supply",0,4889.3
"","Charleston, SC","Gas Supply",0,4999.62
"","Columbia, SC","Gas Supply",0,5953.9
"","Rapid City, SD","Gas Supply",0,3448.56
"","Sioux Falls, SD","Gas Supply",0,4216.62
"","Chattanooga, TN","Gas Supply",0,11319.27
"","Knoxville, TN","Gas Supply",7.10137024142349,8398.52
"","Memphis, TN","Gas Supply",5.41430087556381,7538
"","Nashville, TN","Gas Supply",0,7199.62
"","Arlington, TX","Gas Supply",0,4647.24
"","Austin, TX","Gas Supply",0,7647.31
"","Corpus Christi, TX","Gas Supply",1.67295171993302,4789.14
"","Dallas, TX","Gas Supply",0,6667.42
"","El Paso, TX","Gas Supply",0,5122.19
"","Ft. Worth, TX","Gas Supply",0,5177.76
"","Garland, TX","Gas Supply",0,6409.53
"","Houston, TX","Gas Supply",0,5898.59
"","Lubbock, TX","Gas Supply",0,7027.45
"","San Antonio, TX","Gas Supply",4.59700621863779,7062.64
"","Provo, UT","Gas Supply",0,4775.53
"","Salt Lake City, UT","Gas Supply",0,7204.92
"","Chesapeake, VA","Gas Supply",0,4689.76
"","Norfolk, VA","Gas Supply",0,6366.17
"","Richmond, VA","Gas Supply",9.27334135416818,6898.7
"","Virginia Beach, VA","Gas Supply",0,4740.82
"","Burlington, VT","Gas Supply",0,7522.58
"","Rutland, VT","Gas Supply",0,5704.23
"","Seattle, WA","Gas Supply",0,9533.48
"","Spokane, WA","Gas Supply",0,5738.29
"","Tacoma, WA","Gas Supply",0,9765.69
"","Madison, WI","Gas Supply",0,4832.57
"","Milwaukee, WI","Gas Supply",0,6555.55
"","Charleston, WV","Gas Supply",0,5954.85
"","Huntington, WV","Gas Supply",0,4049.23
"","Casper, WY","Gas Supply",0,6026.97
"","Cheyenne, WY","Gas Supply",0,8714.09
"","Anchorage, AK","Transit",1.6910472139989,6103.91
"","Fairbanks, AK","Transit",2.01366436527884,5001.33
"","Birmingham, AL","Transit",0.52577006462154,6683.53
"","Mobile, AL","Transit",1.34425074461157,4683.65
"","Montgomery, AL","Transit",0.700560782314502,5394.25
"","Ft. Smith, AR","Transit",0.467345537074088,4688.18
"","Little Rock, AR","Transit",0.513898388907612,5014.61
"","Mesa, AZ","Transit",2.22213600741245,4381.82
"","Phoenix, AZ","Transit",5.0207764278909,4733.73
"","Tucson, AZ","Transit",3.57235726049109,4037.95
"","Anaheim, CA","Transit",3.15693743826189,7400.21
"","Bakersfield, CA","Transit",0.648303863536312,6314.94
"","Fremont, CA","Transit",9.61654807604791,7471.08
"","Fresno, CA","Transit",2.38540338366602,7269.63
"","Huntington Beach, CA","Transit",4.43191112646147,5269.51
"","Long Beach, CA","Transit",6.04843789534306,9445.91
"","Los Angeles, CA","Transit",6.13023687951464,10031.26
"","Modesto, CA","Transit",2.47700103310867,7317.72
"","Oakland, CA","Transit",6.19113489586485,11566.7
"","Riverside, CA","Transit",0.957857205482655,8212.08
"","Sacramento, CA","Transit",1.76593057609908,7862.71
"","San Diego, CA","Transit",1.67980227327408,6857.95
"","San Francisco, CA","Transit",12.7873694578297,17828.53
"","San Jose, CA","Transit",7.04657923408242,7856.72
"","Santa Ana, CA","Transit",3.87028757031856,6099.03
"","Stockton, CA","Transit",1.63393354809268,5938.43
"","Aurora, CO","Transit",8.45350619007161,5272.96
"","Colorado Springs, CO","Transit",0.203588688565751,5137.81
"","Denver, CO","Transit",4.59458874436564,9701.63
"","Bridgeport, CT","Transit",1.18551807683333,6257.18
"","Hartford, CT","Transit",0.471988192608081,8455.72
"","New Haven, CT","Transit",0.266639652518006,7995.81
"","Washington, DC","Transit",4.06310068582587,21251.75
"","Dover, DE","Transit",0,5685.64
"","Wilmington, DE","Transit",4.21596355489325,7757.42
"","Ft. Lauderdale, FL","Transit",1.64359961095512,7824.29
"","Hialeah, FL","Transit",3.84690811428875,6017.04
"","Jacksonville, FL","Transit",3.84218914303573,5791.49
"","Miami, FL","Transit",3.2928592206703,6772.23
"","Orlando, FL","Transit",0.605954647292695,7721.7
"","St. Petersburg, FL","Transit",0.98742326552938,5246.99
"","Tallahassee, FL","Transit",1.83023906328295,6306.28
"","Tampa, FL","Transit",0.814618734523098,7026.6
"","Atlanta, GA","Transit",4.64850252039335,8470.9
"","Columbus, GA","Transit",0,4085.4
"","Cedar Rapids, IA","Transit",1.5732058858625,4776.87
"","Des Moines, IA","Transit",1.38698035022056,5610.75
"","Boise, ID","Transit",0.893415696075195,3181.05
"","Nampa, ID","Transit",1.17739663600961,2413.8
"","Aurora, IL","Transit",3.68703566355328,4772.94
"","Chicago, IL","Transit",6.62430192358834,9024.8
"","Ft. Wayne, IN","Transit",0,2847.79
"","Gary, IN","Transit",6.51500618698609,4097.31
"","Indianapolis, IN","Transit",1.69038372362625,5520.64
"","Kansas City, KS","Transit",0.968258762656441,7614.7
"","Topeka, KS","Transit",1.48970067993075,4782.84
"","Wichita, KS","Transit",0.85441048680829,4326.96
"","Lexington, KY","Transit",2.74911721168451,3627.71
"","Louisville, KY","Transit",3.50535849425091,4096.3
"","Baton Rouge, LA","Transit",1.64766043098934,4411.71
"","New Orleans, LA","Transit",6.32124448399896,5393.4
"","Shreveport, LA","Transit",1.51157958227443,5438.02
"","Boston, MA","Transit",0.302076400334784,7001.54
"","Springfield, MA","Transit",1.94835476795464,5639.63
"","Worcester, MA","Transit",0.604277170606746,5144.99
"","Baltimore, MD","Transit",0,7341.62
"","Frederick, MD","Transit",11.8392665989625,7286.6
"","Lewiston, ME","Transit",0.356991112454391,4565.94
"","Portland, ME","Transit",0.286768355855661,5781.67
"","Detroit, MI","Transit",3.72461148424281,6926.36
"","Flint, MI","Transit",1.08082377168403,8697.07
"","Grand Rapids, MI","Transit",1.62623120272728,5030.65
"","Warren, MI","Transit",1.1598440545809,4514.4
"","Minneapolis, MN","Transit",0.398898978221957,8581.12
"","St. Paul, MN","Transit",0.522966708807417,7119
"","Kansas City, MO","Transit",0.671361781279563,6564.27
"","St. Louis, MO","Transit",2.56663376110563,6280.6
"","Gulfport, MS","Transit",0.346603563474388,10776
"","Jackson, MS","Transit",1.43409758223923,3647.59
"","Billings, MT","Transit",1.36050389414924,3880.18
"","Missoula, MT","Transit",2.0166168402209,3876.79
"","Charlotte, NC","Transit",5.75541771395254,8163.96
"","Durham, NC","Transit",2.38636481054774,3871.16
"","Greensboro, NC","Transit",0.604882563924563,4321.5
"","Raleigh, NC","Transit",4.6078067898946,4531.44
"","Bismarck, ND","Transit",0.780375091765419,5080.89
"","Fargo, ND","Transit",0.994593661167344,6022.56
"","Lincoln, NE","Transit",1.48441306853971,4207.05
"","Omaha, NE","Transit",0.507488824953566,6315.41
"","Manchester, NH","Transit",1.88608887727715,4210.3
"","Nashua, NH","Transit",0.848944100707498,3739.94
"","Albuquerque, NM","Transit",5.68179394197952,3750.4
"","Las Cruces, NM","Transit",1.41405055817059,3624.34
"","Las Vegas, NV","Transit",2.22800763867685,5534.99
"","Reno, NV","Transit",2.43916747985286,5113.63
"","Buffalo, NY","Transit",0.313883109631511,8041.21
"","New York, NY","Transit",9.54709870009624,15617.31
"","Rochester, NY","Transit",0.211286987270307,9338.01
"","Syracuse, NY","Transit",0.0729475968028397,7978.33
"","Yonkers, NY","Transit",1.99205071481795,10360.68
"","Akron, OH","Transit",1.63707421309378,5690.64
"","Cincinnati, OH","Transit",2.27611784694318,7433.71
"","Cleveland, OH","Transit",2.84040729956367,9149.04
"","Columbus, OH","Transit",1.84623817677203,6640.53
"","Dayton, OH","Transit",1.97078431273244,5923.53
"","Toledo, OH","Transit",0.750095715796092,5693.94
"","Oklahoma, OK","Transit",1.3399656502155,3703.08
"","Tulsa, OK","Transit",3.10713594914113,4291.09
"","Eugene, OR","Transit",4.49995514364385,5796.28
"","Portland, OR","Transit",5.17628077267449,6768.18
"","Salem, OR","Transit",2.22333125389894,4408.25
"","Philadelphia, PA","Transit",4.11843466399121,8342.49
"","Pittsburgh, PA","Transit",5.00089845107035,8347.7
"","Providence, RI","Transit",0.856840674640684,5871.57
"","Warwick, RI","Transit",1.02898165381547,4889.3
"","Charleston, SC","Transit",0.573843612114521,4999.62
"","Columbia, SC","Transit",0.419388971934362,5953.9
"","Rapid City, SD","Transit",0.460772032384532,3448.56
"","Sioux Falls, SD","Transit",1.02688883513335,4216.62
"","Chattanooga, TN","Transit",1.49205734998812,11319.27
"","Knoxville, TN","Transit",1.97094249939275,8398.52
"","Memphis, TN","Transit",1.40435128681348,7538
"","Nashville, TN","Transit",1.7759270628172,7199.62
"","Arlington, TX","Transit",0.0161386113047744,4647.24
"","Austin, TX","Transit",3.02982355887234,7647.31
"","Corpus Christi, TX","Transit",1.99618303077379,4789.14
"","Dallas, TX","Transit",4.81895545803324,6667.42
"","El Paso, TX","Transit",2.08758363122024,5122.19
"","Ft. Worth, TX","Transit",3.1291523747721,5177.76
"","Garland, TX","Transit",5.0128480559417,6409.53
"","Houston, TX","Transit",2.61808330465416,5898.59
"","Lubbock, TX","Transit",0.660979444891106,7027.45
"","San Antonio, TX","Transit",1.89051119694618,7062.64
"","Provo, UT","Transit",4.68660023075973,4775.53
"","Salt Lake City, UT","Transit",3.1063495500297,7204.92
"","Chesapeake, VA","Transit",1.57278837296578,4689.76
"","Norfolk, VA","Transit",1.15862441625027,6366.17
"","Richmond, VA","Transit",3.43731427660284,6898.7
"","Virginia Beach, VA","Transit",2.88494395484326,4740.82
"","Burlington, VT","Transit",1.4980232845646,7522.58
"","Rutland, VT","Transit",2.49919796361647,5704.23
"","Seattle, WA","Transit",7.4978916408279,9533.48
"","Spokane, WA","Transit",2.55703354135117,5738.29
"","Tacoma, WA","Transit",4.3499230469122,9765.69
"","Madison, WI","Transit",5.24938076427243,4832.57
"","Milwaukee, WI","Transit",3.01317204506105,6555.55
"","Charleston, WV","Transit",0.856108886034073,5954.85
"","Huntington, WV","Transit",0.551215910185393,4049.23
"","Casper, WY","Transit",0,6026.97
"","Cheyenne, WY","Transit",0.323958095452308,8714.09
"","Anchorage, AK","Liquor Store Expenditures",0,6103.91
"","Fairbanks, AK","Liquor Store Expenditures",0,5001.33
"","Birmingham, AL","Liquor Store Expenditures",0,6683.53
"","Mobile, AL","Liquor Store Expenditures",0,4683.65
"","Montgomery, AL","Liquor Store Expenditures",0,5394.25
"","Ft. Smith, AR","Liquor Store Expenditures",0,4688.18
"","Little Rock, AR","Liquor Store Expenditures",0,5014.61
"","Mesa, AZ","Liquor Store Expenditures",0,4381.82
"","Phoenix, AZ","Liquor Store Expenditures",0,4733.73
"","Tucson, AZ","Liquor Store Expenditures",0,4037.95
"","Anaheim, CA","Liquor Store Expenditures",0,7400.21
"","Bakersfield, CA","Liquor Store Expenditures",0,6314.94
"","Fremont, CA","Liquor Store Expenditures",0,7471.08
"","Fresno, CA","Liquor Store Expenditures",0,7269.63
"","Huntington Beach, CA","Liquor Store Expenditures",0,5269.51
"","Long Beach, CA","Liquor Store Expenditures",0,9445.91
"","Los Angeles, CA","Liquor Store Expenditures",0,10031.26
"","Modesto, CA","Liquor Store Expenditures",0,7317.72
"","Oakland, CA","Liquor Store Expenditures",0,11566.7
"","Riverside, CA","Liquor Store Expenditures",0,8212.08
"","Sacramento, CA","Liquor Store Expenditures",0,7862.71
"","San Diego, CA","Liquor Store Expenditures",0,6857.95
"","San Francisco, CA","Liquor Store Expenditures",0,17828.53
"","San Jose, CA","Liquor Store Expenditures",0,7856.72
"","Santa Ana, CA","Liquor Store Expenditures",0,6099.03
"","Stockton, CA","Liquor Store Expenditures",0,5938.43
"","Aurora, CO","Liquor Store Expenditures",0,5272.96
"","Colorado Springs, CO","Liquor Store Expenditures",0,5137.81
"","Denver, CO","Liquor Store Expenditures",0,9701.63
"","Bridgeport, CT","Liquor Store Expenditures",0,6257.18
"","Hartford, CT","Liquor Store Expenditures",0,8455.72
"","New Haven, CT","Liquor Store Expenditures",0,7995.81
"","Washington, DC","Liquor Store Expenditures",0,21251.75
"","Dover, DE","Liquor Store Expenditures",0,5685.64
"","Wilmington, DE","Liquor Store Expenditures",0,7757.42
"","Ft. Lauderdale, FL","Liquor Store Expenditures",0,7824.29
"","Hialeah, FL","Liquor Store Expenditures",0,6017.04
"","Jacksonville, FL","Liquor Store Expenditures",0,5791.49
"","Miami, FL","Liquor Store Expenditures",0,6772.23
"","Orlando, FL","Liquor Store Expenditures",0,7721.7
"","St. Petersburg, FL","Liquor Store Expenditures",0,5246.99
"","Tallahassee, FL","Liquor Store Expenditures",0,6306.28
"","Tampa, FL","Liquor Store Expenditures",0,7026.6
"","Atlanta, GA","Liquor Store Expenditures",0,8470.9
"","Columbus, GA","Liquor Store Expenditures",0,4085.4
"","Cedar Rapids, IA","Liquor Store Expenditures",0,4776.87
"","Des Moines, IA","Liquor Store Expenditures",0,5610.75
"","Boise, ID","Liquor Store Expenditures",0,3181.05
"","Nampa, ID","Liquor Store Expenditures",0,2413.8
"","Aurora, IL","Liquor Store Expenditures",0,4772.94
"","Chicago, IL","Liquor Store Expenditures",0,9024.8
"","Ft. Wayne, IN","Liquor Store Expenditures",0,2847.79
"","Gary, IN","Liquor Store Expenditures",0,4097.31
"","Indianapolis, IN","Liquor Store Expenditures",0,5520.64
"","Kansas City, KS","Liquor Store Expenditures",0,7614.7
"","Topeka, KS","Liquor Store Expenditures",0,4782.84
"","Wichita, KS","Liquor Store Expenditures",0,4326.96
"","Lexington, KY","Liquor Store Expenditures",0,3627.71
"","Louisville, KY","Liquor Store Expenditures",0,4096.3
"","Baton Rouge, LA","Liquor Store Expenditures",0,4411.71
"","New Orleans, LA","Liquor Store Expenditures",0,5393.4
"","Shreveport, LA","Liquor Store Expenditures",0,5438.02
"","Boston, MA","Liquor Store Expenditures",0,7001.54
"","Springfield, MA","Liquor Store Expenditures",0,5639.63
"","Worcester, MA","Liquor Store Expenditures",0,5144.99
"","Baltimore, MD","Liquor Store Expenditures",0,7341.62
"","Frederick, MD","Liquor Store Expenditures",0,7286.6
"","Lewiston, ME","Liquor Store Expenditures",0,4565.94
"","Portland, ME","Liquor Store Expenditures",0,5781.67
"","Detroit, MI","Liquor Store Expenditures",0,6926.36
"","Flint, MI","Liquor Store Expenditures",0,8697.07
"","Grand Rapids, MI","Liquor Store Expenditures",0,5030.65
"","Warren, MI","Liquor Store Expenditures",0,4514.4
"","Minneapolis, MN","Liquor Store Expenditures",0,8581.12
"","St. Paul, MN","Liquor Store Expenditures",0,7119
"","Kansas City, MO","Liquor Store Expenditures",0,6564.27
"","St. Louis, MO","Liquor Store Expenditures",0,6280.6
"","Gulfport, MS","Liquor Store Expenditures",0,10776
"","Jackson, MS","Liquor Store Expenditures",0,3647.59
"","Billings, MT","Liquor Store Expenditures",0,3880.18
"","Missoula, MT","Liquor Store Expenditures",0,3876.79
"","Charlotte, NC","Liquor Store Expenditures",1.0761934159403,8163.96
"","Durham, NC","Liquor Store Expenditures",1.9808016201862,3871.16
"","Greensboro, NC","Liquor Store Expenditures",2.4729839176212,4321.5
"","Raleigh, NC","Liquor Store Expenditures",1.64715851914623,4531.44
"","Bismarck, ND","Liquor Store Expenditures",0,5080.89
"","Fargo, ND","Liquor Store Expenditures",0,6022.56
"","Lincoln, NE","Liquor Store Expenditures",0,4207.05
"","Omaha, NE","Liquor Store Expenditures",0,6315.41
"","Manchester, NH","Liquor Store Expenditures",0,4210.3
"","Nashua, NH","Liquor Store Expenditures",0,3739.94
"","Albuquerque, NM","Liquor Store Expenditures",0,3750.4
"","Las Cruces, NM","Liquor Store Expenditures",0,3624.34
"","Las Vegas, NV","Liquor Store Expenditures",0,5534.99
